citing,cited
WOS:000747609300001,WOS:000666635400001
WOS:000747609300001,WOS:000549854600072
WOS:000747609300001,WOS:000557123200001
WOS:000747609300001,WOS:000681879900001
WOS:000747609300001,WOS:000553969200001
WOS:000747609300001,WOS:000567650600001
WOS:000747609300001,WOS:000735897400001
WOS:000747609300001,WOS:000666087200001
WOS:000747609300001,WOS:000558762100001
WOS:000747609300001,WOS:000624763300001
WOS:000747609300001,WOS:000681941100001
WOS:000747609300001,WOS:000659660700001
WOS:000747609300001,WOS:000681951800001
WOS:000747609300001,WOS:000671087400001
WOS:000747137700005,WOS:000519969300008
WOS:000747137700005,WOS:000579040400002
WOS:000747137700005,WOS:000525409100001
WOS:000747137700005,WOS:000596435600009
WOS:000747137700005,WOS:000694855800001
WOS:000747137700005,WOS:000461404100002
WOS:000747137700005,WOS:000645049300009
WOS:000741353500021,WOS:000526121400038
WOS:000741353500021,WOS:000542678200031
WOS:000741353500021,WOS:000620368000007
WOS:000741353500021,WOS:000624350900020
WOS:000741353500021,WOS:000462265500037
WOS:000741353500021,WOS:000624350900021
WOS:000741353500021,WOS:000474571000015
WOS:000741353500021,WOS:000691743000014
WOS:000741353500021,WOS:000434904400039
WOS:000741353500021,WOS:000485149400003
WOS:000741353500021,WOS:000482494100056
WOS:000741353500021,WOS:000604431700027
WOS:000741353500021,WOS:000450137000012
WOS:000741353500021,WOS:000614074100029
WOS:000741353500021,WOS:000388155200019
WOS:000741353500021,WOS:000454462300037
WOS:000741353500021,WOS:000542678200020
WOS:000741353500021,WOS:000438479700006
WOS:000741353500021,WOS:000663415300043
WOS:000747460300020,WOS:000472596200054
WOS:000747460300020,WOS:000457959600001
WOS:000747460300020,WOS:000541150100024
WOS:000747460300020,WOS:000459730200032
WOS:000747460300020,WOS:000461404100002
WOS:000747460300020,WOS:000472596200050
WOS:000747460300020,WOS:000442317300006
WOS:000747460300020,WOS:000468237700001
WOS:000742730400010,WOS:000402029000001
WOS:000742730400010,WOS:000464479700004
WOS:000742730400010,WOS:000495016000016
WOS:000742730400010,WOS:000628912100013
WOS:000742730400010,WOS:000446412700007
WOS:000742730400010,WOS:000429971100064
WOS:000742730400010,WOS:000444360400016
WOS:000742730400010,WOS:000474628100041
WOS:000742730400010,WOS:000519588700038
WOS:000742730400010,WOS:000472596200060
WOS:000742730400010,WOS:000455711200004
WOS:000750258400001,WOS:000491295800087
WOS:000750258400001,WOS:000452407900001
WOS:000750258400001,WOS:000491295800055
WOS:000750258400001,WOS:000471725400040
WOS:000750258400001,WOS:000558743700075
WOS:000750258400001,WOS:000471725400053
WOS:000750258400001,WOS:000445413500001
WOS:000750258400001,WOS:000616317000023
WOS:000750258400001,WOS:000456139200048
WOS:000750258400001,WOS:000447048200019
WOS:000750258400001,WOS:000501358800067
WOS:000750258400001,WOS:000429971100064
WOS:000750258400001,WOS:000481944300066
WOS:000750258400001,WOS:000424078700007
WOS:000750258400001,WOS:000409981600012
WOS:000750258400001,WOS:000528625100014
WOS:000750258400001,WOS:000472596200050
WOS:000750258400001,WOS:000442317300006
WOS:000750258400001,WOS:000648334700025
WOS:000750258400001,WOS:000491295800094
WOS:000745952300015,WOS:000568658800010
WOS:000745952300015,WOS:000482623500042
WOS:000745952300015,WOS:000483016500084
WOS:000745952300015,WOS:000525422700146
WOS:000745952300015,WOS:000423156900042
WOS:000745952300015,WOS:000497163000110
WOS:000742179800026,WOS:000558744200011
WOS:000742179800026,WOS:000555430800013
WOS:000742179800026,WOS:000579345600018
WOS:000742179800026,WOS:000508181000035
WOS:000742179800026,WOS:000649395200002
WOS:000742179800026,WOS:000492292500034
WOS:000742179800026,WOS:000538038400021
WOS:000742179800026,WOS:000443941300001
WOS:000751331900001,WOS:000612146000041
WOS:000751331900001,WOS:000623356900001
WOS:000747333900001,WOS:000452407900001
WOS:000747333900001,WOS:000386982800002
WOS:000747333900001,WOS:000506638700016
WOS:000747333900001,WOS:000471725400053
WOS:000747333900001,WOS:000484348300001
WOS:000759106800001,WOS:000580038200001
WOS:000759106800001,WOS:000652710300001
WOS:000759106800001,WOS:000726897100001
WOS:000759106800001,WOS:000602718000002
WOS:000759106800001,WOS:000586562900001
WOS:000759106800001,WOS:000502570800008
WOS:000741994600001,WOS:000632108400001
WOS:000741994600001,WOS:000614970000001
WOS:000741994600001,WOS:000523751400238
WOS:000741994600001,WOS:000577964400001
WOS:000741994600001,WOS:000595198200001
WOS:000741994600001,WOS:000529252800112
WOS:000741994600001,WOS:000469766800086
WOS:000741994600001,WOS:000586374400001
WOS:000741994600001,WOS:000566519400001
WOS:000741994600001,WOS:000666692600001
WOS:000741994600001,WOS:000529139700251
WOS:000741994600001,WOS:000506899000158
WOS:000741994600001,WOS:000473748100093
WOS:000741994600001,WOS:000522540400064
WOS:000741994600001,WOS:000537106200289
WOS:000741994600001,WOS:000667464100003
WOS:000741994600001,WOS:000673534200001
WOS:000741994600001,WOS:000467721800001
WOS:000741994600001,WOS:000462401900002
WOS:000741994600001,WOS:000518412200085
WOS:000741994600001,WOS:000513451700032
WOS:000733323800027,WOS:000530284400065
WOS:000733323800027,WOS:000673414500056
WOS:000733323800027,WOS:000728929300022
WOS:000733323800027,WOS:000641159800012
WOS:000733323800027,WOS:000562070600001
WOS:000733323800027,WOS:000673414500064
WOS:000733323800027,WOS:000638402700067
WOS:000733323800027,WOS:000575729300002
WOS:000733323800027,WOS:000688449200008
WOS:000733323800027,WOS:000597226700039
WOS:000733323800027,WOS:000593999900014
WOS:000733323800027,WOS:000471589900001
WOS:000733323800027,WOS:000560587200001
WOS:000733323800027,WOS:000576794300006
WOS:000747187300001,WOS:000528625100005
WOS:000747187300001,WOS:000535682700011
WOS:000742179800018,WOS:000443711200009
WOS:000742179800018,WOS:000716697500006
WOS:000742179800018,WOS:000532257900010
WOS:000742179800018,WOS:000542942700029
WOS:000742179800018,WOS:000560658700010
WOS:000742179800018,WOS:000491295800031
WOS:000739993400001,WOS:000641159800005
WOS:000739993400001,WOS:000579053300012
WOS:000739993400001,WOS:000575729300006
WOS:000739993400001,WOS:000684707400026
WOS:000750561500001,WOS:000725756200001
WOS:000750561500001,WOS:000747137700004
WOS:000750561500001,WOS:000490590300001
WOS:000750561500001,WOS:000524899604037
WOS:000750561500001,WOS:000635410400012
WOS:000750251400001,WOS:000640998700001
WOS:000750251400001,WOS:000565140400005
WOS:000750251400001,WOS:000562134600016
WOS:000750251400001,WOS:000541155100004
WOS:000750251400001,WOS:000682147600026
WOS:000750251400001,WOS:000481944300066
WOS:000750251400001,WOS:000507293900041
WOS:000750251400001,WOS:000487233800069
WOS:000750251400001,WOS:000618191200011
WOS:000750251400001,WOS:000536066300034
WOS:000750251400001,WOS:000690440600028
WOS:000741988600001,WOS:000728152700006
WOS:000741988600001,WOS:000516827000074
WOS:000741988600001,WOS:000695573200001
WOS:000741388200001,WOS:000685599300011
WOS:000741388200001,WOS:000441196900001
WOS:000741388200001,WOS:000626586100001
WOS:000741388200001,WOS:000647305200001
WOS:000741388200001,WOS:000518675000036
WOS:000741388200001,WOS:000565033900001
WOS:000741388200001,WOS:000539323700244
WOS:000741388200001,WOS:000500434400001
WOS:000741388200001,WOS:000427763900009
WOS:000741388200001,WOS:000626556300059
WOS:000741388200001,WOS:000670306600013
WOS:000741388200001,WOS:000472596200155
WOS:000741388200001,WOS:000618239700015
WOS:000741388200001,WOS:000605588300003
WOS:000741388200001,WOS:000531683500001
WOS:000741388200001,WOS:000472204600001
WOS:000741388200001,WOS:000487233800069
WOS:000741388200001,WOS:000621962600001
WOS:000741388200001,WOS:000662480400001
WOS:000741388200001,WOS:000652042300001
WOS:000749797800001,WOS:000628641400001
WOS:000749797800001,WOS:000638423500001
WOS:000749797800001,WOS:000522460200043
WOS:000749797800001,WOS:000488423300001
WOS:000740698600001,WOS:000519969300011
WOS:000754698300001,WOS:000598920600018
WOS:000754698300001,WOS:000577093700018
WOS:000754698300001,WOS:000629107100014
WOS:000754698300001,WOS:000549833400006
WOS:000754698300001,WOS:000650832600002
WOS:000744489200001,WOS:000673391100001
WOS:000744489200001,WOS:000677680600024
WOS:000744489200001,WOS:000644456300024
WOS:000744489200001,WOS:000638317300001
WOS:000744489200001,WOS:000628658900001
WOS:000744489200001,WOS:000533346400037
WOS:000744489200001,WOS:000470999900036
WOS:000744489200001,WOS:000697811800001
WOS:000744489200001,WOS:000662500700001
WOS:000744489200001,WOS:000673534200001
WOS:000744489200001,WOS:000708380800013
WOS:000743138600020,WOS:000601374900007
WOS:000743138600020,WOS:000618089200013
WOS:000743138600020,WOS:000732393700001
WOS:000743138600020,WOS:000658249900001
WOS:000743138600020,WOS:000643675900007
WOS:000752608200001,WOS:000471735700001
WOS:000752608200001,WOS:000402029000001
WOS:000733323800021,WOS:000475885400001
WOS:000733323800021,WOS:000483554300037
WOS:000733323800021,WOS:000454969400021
WOS:000739999500006,WOS:000633436600054
WOS:000739999500006,WOS:000526381800052
WOS:000739999500006,WOS:000566106300001
WOS:000739999500006,WOS:000481688500201
WOS:000739999500006,WOS:000690440600028
WOS:000739999500006,WOS:000598733500012
WOS:000747196100001,WOS:000641159800035
WOS:000747196100001,WOS:000526381800052
WOS:000747196100001,WOS:000560658700010
WOS:000747196100001,WOS:000654970600005
WOS:000742775400009,WOS:000632189100001
WOS:000742775400009,WOS:000462268600006
WOS:000742775400009,WOS:000618410600001
WOS:000742775400009,WOS:000618806300008
WOS:000742775400009,WOS:000532936500001
WOS:000742775400009,WOS:000562950700015
WOS:000742775400009,WOS:000575971300001
WOS:000742775400009,WOS:000658372100011
WOS:000742775400009,WOS:000524899601011
WOS:000742775400009,WOS:000449846600003
WOS:000742775400009,WOS:000583749800001
WOS:000742775400009,WOS:000496129300017
WOS:000742775400009,WOS:000497989600022
WOS:000742775400009,WOS:000582585700021
WOS:000742775400009,WOS:000543421400079
WOS:000742775400009,WOS:000541022600007
WOS:000742775400009,WOS:000633035000012
WOS:000742775400009,WOS:000415927100004
WOS:000742775400009,WOS:000499010000001
WOS:000742775400009,WOS:000519175100001
WOS:000742775400009,WOS:000492422700005
WOS:000742775400009,WOS:000472702600003
WOS:000742775400009,WOS:000544481800003
WOS:000742179800025,WOS:000436087400001
WOS:000742179800025,WOS:000641159800020
WOS:000742179800025,WOS:000691826200003
WOS:000742179800025,WOS:000549835100001
WOS:000742179800025,WOS:000437693600001
WOS:000742179800025,WOS:000549833400006
WOS:000742179800025,WOS:000616304500007
WOS:000742179800025,WOS:000679533900047
WOS:000747197200001,WOS:000750907600002
WOS:000747197200001,WOS:000707437100001
WOS:000747197200001,WOS:000542942700029
WOS:000747197200001,WOS:000682147600036
WOS:000747197200001,WOS:000560658700010
WOS:000747197200001,WOS:000607814600066
WOS:000747197200001,WOS:000654970600005
WOS:000733323800026,WOS:000470838000025
WOS:000733323800026,WOS:000626569700015
WOS:000733323800026,WOS:000451531700448
WOS:000733323800026,WOS:000441486900010
WOS:000733323800026,WOS:000423366900015
WOS:000733323800026,WOS:000471725400041
WOS:000733323800026,WOS:000470838000019
WOS:000733323800026,WOS:000595321800005
WOS:000733323800026,WOS:000482244100076
WOS:000742730400048,WOS:000742730400048
WOS:000751653000014,WOS:000487634000001
WOS:000751653000014,WOS:000677478500008
WOS:000751653000014,WOS:000444374500001
WOS:000751653000014,WOS:000641923600001
WOS:000751653000014,WOS:000434283300012
WOS:000751653000014,WOS:000487084300002
WOS:000751653000014,WOS:000455711200004
WOS:000751653000014,WOS:000513926800001
WOS:000751653000014,WOS:000447671100002
WOS:000754049700013,WOS:000594997000003
WOS:000754049700013,WOS:000618592700021
WOS:000754049700013,WOS:000732316600001
WOS:000754049700013,WOS:000591438900001
WOS:000754049700013,WOS:000510493100207
WOS:000754049700013,WOS:000465435500009
WOS:000744482200001,WOS:000434460100001
WOS:000744482200001,WOS:000418128400038
WOS:000744482200001,WOS:000471725400037
WOS:000744482200001,WOS:000538161600019
WOS:000744482200001,WOS:000491295800031
WOS:000744482200001,WOS:000411757800087
WOS:000750257800001,WOS:000402029000001
WOS:000750257800001,WOS:000478961900009
WOS:000750257800001,WOS:000449962900069
WOS:000750257800001,WOS:000471115000001
WOS:000750257800001,WOS:000442317300006
WOS:000750257800001,WOS:000468237700001
WOS:000750257800001,WOS:000633034700003
WOS:000733951900060,WOS:000540433000006
WOS:000733951900060,WOS:000591715100009
WOS:000733951900060,WOS:000599655100005
WOS:000733951900060,WOS:000579345600022
WOS:000733951900060,WOS:000497974600021
WOS:000733951900060,WOS:000471725400040
WOS:000733951900060,WOS:000541153400059
WOS:000733951900060,WOS:000491636300090
WOS:000733951900060,WOS:000594115700002
WOS:000733951900060,WOS:000540436500034
WOS:000733951900060,WOS:000418968500002
WOS:000733951900060,WOS:000689697800006
WOS:000733951900060,WOS:000545243500033
WOS:000733951900060,WOS:000469891900032
WOS:000733951900060,WOS:000441446300040
WOS:000733951900060,WOS:000483016500084
WOS:000733951900060,WOS:000449891500095
WOS:000733951900060,WOS:000419813100069
WOS:000733951900060,WOS:000599661000005
WOS:000733951900060,WOS:000542571700036
WOS:000733951900060,WOS:000708132400016
WOS:000733951900060,WOS:000458007000001
WOS:000754213000001,WOS:000441196900001
WOS:000754213000001,WOS:000398221800082
WOS:000754213000001,WOS:000467564700032
WOS:000742841200005,WOS:000527272900022
WOS:000742841200005,WOS:000464096800001
WOS:000742841200005,WOS:000541139500065
WOS:000742841200005,WOS:000468237800004
WOS:000742841200005,WOS:000430794300001
WOS:000742841200005,WOS:000460602400001
WOS:000742841200005,WOS:000465264300001
WOS:000742841200005,WOS:000538766800030
WOS:000742841200005,WOS:000460845200034
WOS:000742841200005,WOS:000474315800076
WOS:000740451500003,WOS:000501646300001
WOS:000740451500003,WOS:000552010100001
WOS:000740451500003,WOS:000559558900001
WOS:000740162700004,WOS:000468708800023
WOS:000737299900002,WOS:000429252000006
WOS:000737299900002,WOS:000548817900048
WOS:000737299900002,WOS:000558743700075
WOS:000737299900002,WOS:000437394700016
WOS:000737299900002,WOS:000441446300040
WOS:000737299900002,WOS:000449962900069
WOS:000737299900002,WOS:000447048200019
WOS:000737299900002,WOS:000384887100022
WOS:000737299900002,WOS:000528625100014
WOS:000737299900002,WOS:000472596200050
WOS:000737299900002,WOS:000442317300006
WOS:000737299900002,WOS:000470838000019
WOS:000737299900002,WOS:000495016000002
WOS:000737299900002,WOS:000467564700032
WOS:000737299900002,WOS:000503985700061
WOS:000737305500002,WOS:000677639500015
WOS:000737305500002,WOS:000418412800021
WOS:000737305500002,WOS:000447358700009
WOS:000737305500002,WOS:000516010300002
WOS:000737305500002,WOS:000436221900005
WOS:000737305500002,WOS:000530284400064
WOS:000737305500002,WOS:000699538700001
WOS:000737305500002,WOS:000614633400006
WOS:000737305500002,WOS:000626093600001
WOS:000737305500002,WOS:000606068100001
WOS:000737305500002,WOS:000470943300002
WOS:000737305500002,WOS:000465264300001
WOS:000750907600002,WOS:000530284400064
WOS:000750907600002,WOS:000560658700010
WOS:000750907600002,WOS:000638250600022
WOS:000750907600002,WOS:000612107200004
WOS:000750907600002,WOS:000654905700021
WOS:000750907600003,WOS:000524749800001
WOS:000750907600003,WOS:000539321700011
WOS:000750907600003,WOS:000554367400001
WOS:000750907600003,WOS:000684011900030
WOS:000750907600005,WOS:000530284400065
WOS:000750907600005,WOS:000470023300002
WOS:000750907600005,WOS:000457959600001
WOS:000750907600005,WOS:000434316900012
WOS:000750907600005,WOS:000471725400041
WOS:000750907600005,WOS:000579053300022
WOS:000750907600005,WOS:000597226700039
WOS:000750907600005,WOS:000576794300006
WOS:000750907600005,WOS:000502789700020
WOS:000734395400001,WOS:000440847700007
WOS:000734395400001,WOS:000432141000012
WOS:000746062400004,WOS:000530864500001
WOS:000746062400004,WOS:000577435100002
WOS:000746062400004,WOS:000527276900018
WOS:000746062400004,WOS:000496606800009
WOS:000746062400004,WOS:000506382200001
WOS:000746062400004,WOS:000614298700001
WOS:000746062400004,WOS:000463617000010
WOS:000746062400004,WOS:000579040400011
WOS:000746062400004,WOS:000498369700001
WOS:000744583500009,WOS:000506711900072
WOS:000744583500009,WOS:000454868900036
WOS:000744583500009,WOS:000451936100035
WOS:000744583500009,WOS:000434904400016
WOS:000744583500009,WOS:000631532300020
WOS:000744583500009,WOS:000455484400026
WOS:000744583500009,WOS:000415029900012
WOS:000744583500009,WOS:000542678200037
WOS:000744583500009,WOS:000462265500024
WOS:000744583500009,WOS:000373649800010
WOS:000744583500009,WOS:000461469100004
WOS:000744583500009,WOS:000476966100021
WOS:000744583500009,WOS:000469030800018
WOS:000744583500009,WOS:000469030800025
WOS:000744583500009,WOS:000637777600017
WOS:000744583500009,WOS:000500640600058
WOS:000744583500009,WOS:000540007100017
WOS:000744583500009,WOS:000500640600020
WOS:000744583500009,WOS:000696997700002
WOS:000744583500009,WOS:000637945900006
WOS:000734871500002,WOS:000700484300025
WOS:000734871500002,WOS:000708324100031
WOS:000734871500002,WOS:000600783300069
WOS:000734871500002,WOS:000614463200021
WOS:000734871500002,WOS:000530711200013
WOS:000734871500002,WOS:000596671900018
WOS:000737299900004,WOS:000536066300052
WOS:000737299900004,WOS:000457092000001
WOS:000737299900004,WOS:000467721800001
WOS:000737299900004,WOS:000621420700011
WOS:000737299900004,WOS:000502789700020
WOS:000737299900004,WOS:000513451700032
WOS:000737299900004,WOS:000510677500008
WOS:000737313400010,WOS:000708720900001
WOS:000737313400010,WOS:000503985700119
WOS:000737313400010,WOS:000541153400062
WOS:000737313400010,WOS:000739999500006
WOS:000737313400010,WOS:000538038400021
WOS:000737313400010,WOS:000481570600008
WOS:000741443600004,WOS:000594153000002
WOS:000741443600004,WOS:000526785800014
WOS:000741443600004,WOS:000701978400002
WOS:000741443600004,WOS:000467496200002
WOS:000741443600004,WOS:000571543700004
WOS:000741443600004,WOS:000526785800013
WOS:000741443600004,WOS:000701978400006
WOS:000741443600004,WOS:000552715300002
WOS:000741443600004,WOS:000454817100187
WOS:000741443600004,WOS:000552261400001
WOS:000741443600004,WOS:000663445700006
WOS:000741443600004,WOS:000482063200078
WOS:000741443600004,WOS:000687279200005
WOS:000741443600004,WOS:000686134900017
WOS:000741443600004,WOS:000606850300005
WOS:000741443600004,WOS:000529780700001
WOS:000741443600004,WOS:000564860800001
WOS:000741443600004,WOS:000594148600001
WOS:000741443600004,WOS:000672204200014
WOS:000741443600004,WOS:000513989400014
WOS:000741443600004,WOS:000696605400003
WOS:000741443600004,WOS:000487231700012
WOS:000741443600004,WOS:000709326000001
WOS:000741443600004,WOS:000572920300002
WOS:000741443600004,WOS:000571807400001
WOS:000741443600004,WOS:000463545200001
WOS:000741443600004,WOS:000515213000034
WOS:000737305500003,WOS:000525390100023
WOS:000737305500003,WOS:000652843800007
WOS:000737305500003,WOS:000565537600001
WOS:000737305500003,WOS:000577053200001
WOS:000737305500003,WOS:000556717500001
WOS:000740123800004,WOS:000536066300040
WOS:000740123800004,WOS:000512220800002
WOS:000740123800004,WOS:000591706300005
WOS:000740123800004,WOS:000628912100013
WOS:000740123800004,WOS:000670669600005
WOS:000740123800004,WOS:000522097600022
WOS:000740123800004,WOS:000519588700038
WOS:000740123800004,WOS:000455711200004
WOS:000740123800004,WOS:000752017900007
WOS:000743187700002,WOS:000556679900001
WOS:000743187700002,WOS:000447859300006
WOS:000743187700002,WOS:000418412800021
WOS:000743187700002,WOS:000440847700005
WOS:000743187700002,WOS:000411818200007
WOS:000743187700002,WOS:000430367100024
WOS:000743187700002,WOS:000440847700008
WOS:000743187700002,WOS:000441387800007
WOS:000743187700002,WOS:000641159800007
WOS:000743187700002,WOS:000440847700007
WOS:000743187700002,WOS:000418968500002
WOS:000743187700002,WOS:000418932800005
WOS:000743187700002,WOS:000679531500028
WOS:000743187700002,WOS:000437394700016
WOS:000743187700002,WOS:000441446300040
WOS:000743187700002,WOS:000434316900012
WOS:000743187700002,WOS:000433090400003
WOS:000743187700002,WOS:000465264300001
WOS:000742840600001,WOS:000522265900007
WOS:000742840600001,WOS:000527331800057
WOS:000742840600001,WOS:000638402100031
WOS:000742840600001,WOS:000471725400051
WOS:000742840600001,WOS:000503985700046
WOS:000742840600001,WOS:000515213000034
WOS:000740339100009,WOS:000521981800012
WOS:000740339100009,WOS:000541155100025
WOS:000740339100009,WOS:000467564700032
WOS:000740339100009,WOS:000447671100002
WOS:000746062400005,WOS:000530864500001
WOS:000746062400005,WOS:000561557400001
WOS:000746062400005,WOS:000682360300003
WOS:000746062400005,WOS:000620463900001
WOS:000746062400005,WOS:000528666800001
WOS:000746062400005,WOS:000527276900018
WOS:000746062400005,WOS:000525321300013
WOS:000746062400005,WOS:000496606800009
WOS:000746062400005,WOS:000482251000002
WOS:000746062400005,WOS:000703599900006
WOS:000746062400005,WOS:000579040400002
WOS:000746062400005,WOS:000549670500001
WOS:000746062400005,WOS:000662085900011
WOS:000746062400005,WOS:000614298700001
WOS:000746062400005,WOS:000463617000010
WOS:000746062400005,WOS:000718854000001
WOS:000746062400005,WOS:000691161500001
WOS:000746062400005,WOS:000579040400011
WOS:000746062400005,WOS:000684285700004
WOS:000746062400005,WOS:000628055600001
WOS:000746062400005,WOS:000626946900001
WOS:000746062400005,WOS:000706951800006
WOS:000746062400005,WOS:000534174800001
WOS:000746062400005,WOS:000682360300006
WOS:000745098800005,WOS:000618081600003
WOS:000745098800005,WOS:000472208400001
WOS:000745098800005,WOS:000501863500006
WOS:000745098800005,WOS:000562037900007
WOS:000745098800005,WOS:000515213000034
WOS:000745098800005,WOS:000707441900003
WOS:000727744000001,WOS:000438002100008
WOS:000727744000001,WOS:000449846600003
WOS:000727744000001,WOS:000463617000005
WOS:000727744000001,WOS:000461899300006
WOS:000727744000001,WOS:000498328600012
WOS:000727744000001,WOS:000407525300006
WOS:000727744000001,WOS:000523588900010
WOS:000727744000001,WOS:000427763900001
WOS:000727744000001,WOS:000428706500009
WOS:000736238500008,WOS:000447720300001
WOS:000736238500008,WOS:000402029000001
WOS:000736238500008,WOS:000400227000018
WOS:000736238500008,WOS:000491702900001
WOS:000736238500008,WOS:000428706500009
WOS:000734363300004,WOS:000658354800002
WOS:000734363300004,WOS:000476789700017
WOS:000734363300004,WOS:000480653200040
WOS:000754577600002,WOS:000443030500036
WOS:000754577600002,WOS:000373612200030
WOS:000754282900001,WOS:000549854600151
WOS:000754282900001,WOS:000533346400037
WOS:000754282900001,WOS:000470999900036
WOS:000754282900001,WOS:000565033900001
WOS:000754282900001,WOS:000539323700244
WOS:000754282900001,WOS:000586917600127
WOS:000754282900001,WOS:000447671100002
WOS:000754167100005,WOS:000542966300037
WOS:000754167100005,WOS:000618862900005
WOS:000754167100005,WOS:000663445700006
WOS:000754167100005,WOS:000611944400007
WOS:000754167100005,WOS:000636296300006
WOS:000754167100005,WOS:000687279200005
WOS:000754167100005,WOS:000686134900017
WOS:000754167100005,WOS:000444360400016
WOS:000754167100005,WOS:000594148600001
WOS:000754167100005,WOS:000513989400014
WOS:000754167100005,WOS:000572920300002
WOS:000754167100005,WOS:000463545200001
WOS:000744235700001,WOS:000494891000013
WOS:000744235700001,WOS:000451374100001
WOS:000744235700001,WOS:000445143700001
WOS:000744235700001,WOS:000457092000001
WOS:000744235700001,WOS:000558744200078
WOS:000744235700001,WOS:000475801700002
WOS:000744235700001,WOS:000598086100010
WOS:000744239500012,WOS:000700371100053
WOS:000744239500012,WOS:000504057300007
WOS:000744239500012,WOS:000601100200001
WOS:000744239500012,WOS:000528256400036
WOS:000744239500012,WOS:000463122400001
WOS:000744239500012,WOS:000762381900001
WOS:000744239500012,WOS:000404932400002
WOS:000744239500012,WOS:000476463300009
WOS:000750914700015,WOS:000487191500068
WOS:000750914700015,WOS:000528625100005
WOS:000750914700015,WOS:000658777300008
WOS:000750914700015,WOS:000536066300052
WOS:000750914700015,WOS:000429140700001
WOS:000750914700015,WOS:000472596200054
WOS:000750914700015,WOS:000471228200001
WOS:000750914700015,WOS:000592406000010
WOS:000750914700015,WOS:000437394700016
WOS:000750914700015,WOS:000492430500009
WOS:000750914700015,WOS:000465264300001
WOS:000750914700015,WOS:000463738100006
WOS:000719159700001,WOS:000479160300086
WOS:000719159700001,WOS:000475885400001
WOS:000719159700001,WOS:000480335300006
WOS:000719159700001,WOS:000484652800008
WOS:000719159700001,WOS:000467564700032
WOS:000752848000006,WOS:000691794700035
WOS:000752848000006,WOS:000501936300022
WOS:000752848000006,WOS:000694940800016
WOS:000752848000006,WOS:000477669200001
WOS:000752848000006,WOS:000461469100004
WOS:000752848000006,WOS:000571440200007
WOS:000752848000006,WOS:000451494800001
WOS:000752848000006,WOS:000435047000006
WOS:000752848000006,WOS:000540205300001
WOS:000752848000006,WOS:000593223100001
WOS:000752848000006,WOS:000542659400005
WOS:000752848000006,WOS:000469030800020
WOS:000752848000006,WOS:000444513600008
WOS:000752848000006,WOS:000373612200030
WOS:000752848000006,WOS:000692548500015
WOS:000752848000006,WOS:000537517800033
WOS:000752848000006,WOS:000478189300001
WOS:000752848000006,WOS:000417206400013
WOS:000752848000006,WOS:000397090100002
WOS:000752848000006,WOS:000447674200008
WOS:000752848000006,WOS:000473378900014
WOS:000744287900010,WOS:000465509600043
WOS:000744287900010,WOS:000567827900006
WOS:000744287900010,WOS:000466254600015
WOS:000744287900010,WOS:000628912100010
WOS:000744287900010,WOS:000528727500026
WOS:000744287900010,WOS:000469154500042
WOS:000744287900010,WOS:000567827900005
WOS:000747080100022,WOS:000476789700007
WOS:000718047300003,WOS:000598920600018
WOS:000718047300003,WOS:000402029000001
WOS:000718047300003,WOS:000549853400011
WOS:000718047300003,WOS:000493566500015
WOS:000718047300003,WOS:000530284400065
WOS:000718047300003,WOS:000527331800063
WOS:000718047300003,WOS:000510903200050
WOS:000718047300003,WOS:000480355400005
WOS:000718047300003,WOS:000472596200056
WOS:000718047300003,WOS:000658372100039
WOS:000718047300003,WOS:000471725400051
WOS:000718047300003,WOS:000478957600070
WOS:000718047300003,WOS:000598921300006
WOS:000718047300003,WOS:000471725400045
WOS:000718047300003,WOS:000579118600017
WOS:000718047300003,WOS:000582206800069
WOS:000710298600001,WOS:000552255300006
WOS:000710298600001,WOS:000467564700080
WOS:000710298600001,WOS:000678340800014
WOS:000710298600001,WOS:000510451400001
WOS:000710298600001,WOS:000598125400014
WOS:000710298600001,WOS:000444360400016
WOS:000710298600001,WOS:000580580900002
WOS:000710298600001,WOS:000461404100002
WOS:000710298600001,WOS:000654905700010
WOS:000710298600001,WOS:000470838000019
WOS:000710298600001,WOS:000679533900047
WOS:000746048200001,WOS:000697707900012
WOS:000746048200001,WOS:000694940800016
WOS:000746048200001,WOS:000649395200001
WOS:000746048200001,WOS:000467528700004
WOS:000746048200001,WOS:000451494800001
WOS:000746048200001,WOS:000618629500015
WOS:000746048200001,WOS:000593223100001
WOS:000746048200001,WOS:000497427400001
WOS:000746048200001,WOS:000537517800033
WOS:000746048200001,WOS:000649395200002
WOS:000746048200001,WOS:000397090100002
WOS:000631488700002,WOS:000470999900036
WOS:000631488700002,WOS:000516827000094
WOS:000631488700002,WOS:000383576100008
WOS:000746161300008,WOS:000467528700002
WOS:000746161300008,WOS:000451262800028
WOS:000746161300008,WOS:000489066500005
WOS:000746161300008,WOS:000467528700005
WOS:000746161300008,WOS:000658259300001
WOS:000746161300008,WOS:000466538300001
WOS:000746161300008,WOS:000512471400002
WOS:000746161300008,WOS:000487570400002
WOS:000746161300008,WOS:000397090100002
